Trial,Prop_Exceeded_QSth,Prop_Exceeded_LoSth,BSI_QSth,BSI_LoSth,Stability_Capacity_Ratio,Interpretation
malheiro_3.txt,0.0016128772116578765,97.0177900356446,0.9999838712278835,0.02982209964355409,74.57152699979278,Stable
malheiro_4.txt,2.228644829800899,98.46339113680153,0.977713551701991,0.015366088631984631,74.57152699979278,Stable
malheiro_5.txt,97.28179430578605,99.86626492435107,0.027182056942139488,0.0013373507564893305,74.57152699979278,Unstable
malheiro_6.txt,11.161917597227571,100.0,0.8883808240277242,0.0,74.57152699979278,Mild instability
