Emg_1_EMGenv,Emg_2_EMGenv,Emg_3_EMGenv,Emg_4_EMGenv,Emg_5_EMGenv,Emg_6_EMGenv,Emg_7_EMGenv,Emg_8_EMGenv,Emg_9_EMGenv
26.21494661183047,28.959359589966056,-6.262188689048013,-33.58784519484238,27.75791248905266,25.10203015208362,-27.82589104437465,1.142542326783675,-0.6678973914411981
26.34872052007415,29.070199293678165,-5.502530898293858,-31.90424484827895,28.071629174906462,25.429641805203254,-26.362880642908188,1.9748629800025588,0.22439601722421879
26.47933681959409,29.177816421860225,-4.750452372908974,-30.235700154423874,28.380185880613706,25.751859289509138,-24.91316335825873,2.798429446137251,1.107280408263223
26.60677858613944,29.282195897913986,-4.006009947816687,-28.582338625799224,28.68355109815246,26.06865250874884,-23.476849259442428,3.613175043955012,1.980686847501627
26.731029565452857,29.383323363125147,-3.269258828956308,-26.944284536365267,28.981694424074156,26.379992540412694,-22.0540455653636,4.419034973588292,2.8445484243315122
26.852074177120006,29.481185179794547,-2.5402525862453,-25.32165890420141,29.27458656564081,26.685851641074997,-20.644856629915388,5.215946326594143,3.6988002611838615
26.969897518200845,29.57576843409814,-1.8190431470858626,-23.71457947525044,29.56219934658177,26.986203251342694,-19.249383927995474,6.003848095399831,4.543379522341546
27.084485366641722,29.667060938676457,-1.1056807904137125,-22.123160708124104,29.84450571246977,27.281022000411046,-17.867726042435468,6.782681182135032,5.378225422094288
27.195824184467458,29.755051234954415,-0.4002141412866826,-20.54751375996786,30.121479735715933,27.570283710225866,-16.499978651842355,7.552388406851136,6.203279232237311
27.303901120752695,29.839728595192497,0.2973098339894762,-18.987746473382103,30.393096620183687,27.85396539925171,-15.146234519350225,8.312914515128332,7.018484288915504
27.408704014371867,29.9210830242707,0.9868458322009364,-17.443963364396915,30.659332705421495,28.13204528584551,-13.806583482280262,9.064206185071304,7.823785998815068
27.510221396527225,29.99910526120678,1.6683502170343385,-15.916265611497016,30.92016547051452,28.404502791234947,-12.481112442706834,9.806212033694525,8.619131844704846
27.608442493054337,30.073786780410426,2.3417810223572557,-14.404751045693297,31.17557353755566,28.671318542100966,-11.169905358927341,10.538882622698212,9.404471390329755
27.703357226504522,30.14511979267508,3.0070979549739323,-12.909514141637132,31.425536674736552,28.93247437276383,-9.873043237833325,11.26217046363612,10.179756284659042
27.794956218003712,30.21309724590896,3.66426239685979,-11.430646009773458,31.670035799059335,29.18795332697208,-8.59060412818016,11.976030022476392,10.944940265492273
27.883230788887108,30.27771282560688,4.313237406878332,-9.968234389528417,31.909052978670232,29.43773965929384,-7.322663114752423,12.680417723556776,11.699979162426084
27.968172962109026,30.33896095506453,4.953987721984213,-8.522363643527223,32.14257143481602,29.681818836109905,-6.069292313421795,13.37529195293556,12.444830899184804
28.04977546342716,30.396836795336664,5.586479757916376,-7.093114752837658,32.37057554342468,29.920177536208207,-4.830560867094168,14.0606130611397,13.179455495317972
28.128031722360486,30.45133624494078,6.210681609385215,-5.680565313234546,32.59305083631148,30.15280365097917,-3.6065349425424222,14.736343365311722,13.903815067267923
28.2029358729199,30.502455939307733,6.826563049757831,-4.284789532480355,32.80998400201162,30.37968628421162,-2.39727772812121,15.40244715075711,14.617873828810538
28.27448275411067,30.55019324998089,7.434095530245416,-2.9058582286169936,33.021362886240674,30.600815751488717,-1.2028494323599055,16.05889067189392,15.321598090872348
28.34266791020583,30.594546283565307,8.033252178596868,-1.5438388292637932,33.227176491984004,30.816183579183424,-0.02330728342970359,16.705642152606625,16.01495626072733
28.40748759078928,30.635513880428604,8.624007797302777,-0.19879537191653038,33.42741497921624,31.02578250305292,1.1412944705192682,17.342671786006164,16.697918840576772
28.468938750567684,30.673095613155066,9.206338861314013,1.1292114947578031,33.62206966425212,31.229606466431527,2.290904560155075,17.969951733598382,17.370458425515558
28.52701904894989,30.707291784754695,9.780223515279257,2.4401245086360257,33.81113301873,31.42765061802184,3.425474692899736,18.587456123863223,18.032549700888353
28.581726849392872,30.73810342662888,10.345641570305922,3.7338897908695907,33.99459866822965,31.619911309284173,4.544959550008302,19.19516105024735,18.684169439039046
28.633061218513248,30.765532296294463,10.902574500249091,5.010456841637963,34.17246139052642,31.806386091424823,5.649316782796396,19.79304456857316,19.32529649545704
28.68102192496378,30.789580874868054,11.4510054375332,6.269778534932272,34.34471711348384,31.98707371198424,6.738507008021897,20.381086693867566,19.955911804324
28.72560943807499,30.81025236431273,11.990919168511393,7.511811112377942,34.51136291258736,32.16197411102703,7.812493802426956,20.959269396614133,20.575998373465
28.766824926262423,30.827550684449495,12.522302128367643,8.736514176105802,34.67239700812202,32.33108841693651,8.871243696446886,21.52757659843223,21.185541278708175
28.804670255200516,30.84148046973594,13.045142395566794,9.943850680681802,34.82781876199693,32.494418941817244,9.914726167092688,22.085994167187103,21.78452765765729
28.839147985764413,30.852047065814954,13.559429685857767,11.133786924105976,34.97762867421962,32.65196917650942,10.942913630014203,22.634509911534693,22.372946702881862
28.870261371741158,30.859256525835974,14.065155345835256,12.306292537891569,35.1218283790234,32.80374378521937,11.955781430751212,23.173113574905265,22.950789654529704
28.8980143573118,30.86311560655159,14.562312346065127,13.461340476235463,35.26042064065074,32.949748599770786,12.95330783518033,23.70179682892995,23.518049792367062
28.922411574306235,30.863631764192093,15.050895273778796,14.598907004291185,35.393409348795934,33.089990613481405,13.93547401916597,24.22055326631429,24.07472242725182
28.943458339232844,30.86081315012059,15.530900325141838,15.718971685555706,35.52079951370993,33.224477974670044,14.902264057424047,24.729378393163,24.620804892045378
28.96116065008518,30.85466860627129,16.002325297102114,16.821517368381425,35.64259726097061,33.353219979799036,15.853664911607401,25.228269620760244,25.156296531969012
28.97552518292808,30.845207660373482,16.465169578822774,17.906530171624617,35.75880982592129,33.47622706625732,16.78966641762212,25.717226256809752,25.681198694410853
28.986559288265784,30.832440520963935,16.919434142705615,18.97399946944176,35.86944554778061,33.59351080478946,17.710261272184006,26.196249496139455,26.19551471818977
28.994270987194675,30.816378072190403,17.36512153501053,20.023917875245107,35.974513863426786,33.705083891576216,18.61544501862485,26.665342410875855,26.699249922282796
28.998668967343484,30.797031868409096,17.802235866077126,21.056281224828986,36.07402530085956,33.81096013997251,19.505216031958238,27.12450994009399,27.192411594023003
28.999762578603576,30.774414128579114,18.23078280015487,22.071088558678497,36.167991472343104,33.91115447190872,20.379575503214916,27.57375887894989,27.675008976775043
28.997561828652152,30.74853773045694,18.6507695448485,23.068342103472677,36.25642506723352,34.005682908961546,21.238527423058,28.01309786730312,28.147053257095504
28.992077378271148,30.71941620459435,19.062204840185522,24.048047252794625,36.339339844494404,34.09456256310043,22.082078564688533,28.442537377837777,28.608557551385385
28.983320536464525,30.687063728143347,19.465098947312732,25.0102125470616,36.41675062490432,34.17781162711619,22.910238466052256,28.86208970369048,29.05953689204215
28.971303255376625,30.65149511847175,19.859463636828778,25.954849652688324,36.48867328295987,34.25544936473807,23.723019411358713,29.27176894559438,29.50000821311876
28.956038125014278,30.612725826593515,20.24531217675976,26.881973340497055,36.55512473847819,34.327496100446005,24.520436411924212,29.671590998548215,29.92999033549731
28.93753836777537,30.570771930417763,20.622659320184983,27.791601463388112,36.616122947902554,34.39397320898468,25.30250718635035,30.061573538019555,30.34950395158506
28.91581783278659,30.525650127820732,20.991521292520055,28.68375493328471,36.67168689531519,34.45490310458614,26.069252140050242,30.441736005691588,30.75857160954118
28.890890990053176,30.47737772954482,21.35191577846459,29.558457697366087,36.721836583161156,34.510309229907676,26.820694344134797,30.812099594762767,31.157217697042743
28.86277292442379,30.42597265192906,21.703861908621782,30.41573671360315,36.76659302268751,34.560216044692005,27.55685951367189,31.172687234808947,31.545468424599253
28.831479329373565,30.371453409475215,22.04738024579722,31.255621925611116,36.80597822410213,34.60464901415642,28.277775985331306,31.52352357621744,31.923351808425313
28.797026500608574,30.313839107253617,22.382492770984307,32.078146236833824,36.840015186456604,34.64363459711813,28.983474694428676,31.864634974202662,32.29089765288142
28.759431329495257,30.253149433152824,22.70922286904369,32.883345484074525,36.868727887257805,34.677200233862656,29.673989151381686,32.1960494724129,32.648137532493024
28.718711296318265,30.189404649977167,23.027595314084326,33.67125841038809,36.89214127181265,34.705374333762585,30.349355417592093,32.51779678613773,32.99510477355822
28.674884463370372,30.122625587396072,23.337636254553676,34.441926637349646,36.91028124231084,34.72818626265357,31.009612080766836,32.829908285125654,33.33183443535426
28.627969467878263,30.052833633749035,23.6393731980446,35.19539463671471,36.92317464665025,34.74566632997483,31.65480022969172,33.13241697602156,33.65836329095342
28.577985514767775,29.98005072771001,23.932834995826493,35.93170970148585,36.93084926700998,34.75784577568086,32.284963428471045,33.425357484433455,33.97472980765821
28.52495236927226,29.90429934981504,24.21805182710824,36.6509219164009,36.93333380817631,34.76475675693143,32.90014769024668,33.708766036637975,34.280974127066415
28.468890349387635,29.82560251385672,24.49505518304053,37.3530841278576,36.93065788562724,34.76643233456678,33.50040145041026,33.982680440934125,34.577138044776156
28.40982031817769,29.74398375814915,24.763877850465107,38.03825191328962,36.92285201338144,34.76290645937497,34.08577553932203,34.2471400686547,34.86326498974105
28.34776367593305,29.65946713666692,25.02455389541851,38.70648355000888,36.90994759161739,34.754213958158395,34.65632315455018,34.50218583484471,35.13940000328575
28.282742352187356,29.572077210061657,25.27711864639781,39.35783998352919,36.891976894068826,34.740390519606485,35.212099832644306,34.74786017861607,35.40558971779225
28.21477879759413,29.48183903655979,25.521608677395907,39.99238479538605,36.86897305520235,34.721472679981474,35.75316342045669,34.98420704318795,35.66188233506737
28.143895975667842,29.388778162745233,25.758061790713985,40.610184170467996,36.84097005718369,34.697497808624476,36.27957404602515,35.21127185562187,35.90832760440226
28.070117354393105,29.292920614230912,25.986516999558745,41.21130686387453,36.808002716639145,34.668504093289044,36.79139408903126,35.42910150626127,36.144976800334994
27.993466897706075,29.19429288622326,26.207014510432096,41.7958241673163,36.77010667121982,34.634530525309636,37.28868815084784,35.63774432788541,36.371882700127465
27.91396905685258,29.0929219339841,26.419595705321,42.36380987507291,36.727318365976494,34.59561688461255,37.77152302418981,35.83725007458776,36.5890995609679
27.831648761627743,28.98883516319464,26.624303123695263,42.915340249524405,36.67967503955331,34.551803724577205,38.239967662382554,36.02766990038955,36.79668309691042
27.746531411501945,28.88206042022647,26.821180444320987,43.45049398627192,36.627214710208776,34.5031323567556,38.6940931482621,36.20905633759892,36.994690455562996
27.65864286663826,28.772625982324808,27.010272466897536,43.969352178863375,36.56997616167228,34.44964483545777,39.133972662721604,36.38146327492639,37.183180194535254
27.56800943880673,28.66056054770932,27.191625093526028,44.471998283139875,36.50799892884449,34.391383942211235,39.55968145291862,36.54494593536708,37.36221225765746
27.474657882200805,28.545893225597858,27.365285310017367,44.958518081218614,36.44132328334987,34.32839317010216,39.97129680015764,36.69956085386058,37.53184795098208
27.37861538416149,28.428653526158527,27.531301167047936,45.42899964512779,36.36999021894926,34.260716708006086,40.36889798746255,36.84536585473871,37.692149918579204
27.279909555814545,28.3088713503954,27.689721761171263,45.883533300109285,36.29404143682083,34.18839942471599,40.75256626685358,36.98242002897204,37.843182118137136
27.178568422626277,28.186576979973168,27.84059721569391,46.3222115876048,36.21351933071695,34.11148685297542,41.122384826343016,37.11078371122556,37.98500979637941
27.074620414883228,28.061801066985915,27.983978661423713,46.74512922794087,36.1284669720053,34.03002517342456,41.478438756664346,37.230518456733996,38.11769946430908
26.968094358101037,27.93457462367513,28.11991821729865,47.152383082728406,36.03892809460159,33.94406119846687,41.82081501774889,37.34168701800708,38.241318872291366
26.859019463367723,27.80492901210214,28.24846897090442,47.54407211699206,35.94494707980173,33.85364235606388,42.149602404964156,37.444353321375154,38.35593698498547
26.74742531762646,27.672895933779888,28.36968495888868,47.92029736104483,35.84656894102095,33.75881667346574,42.464891515127896,37.53858244338523,38.46162395613614
26.63334187390288,27.53850741926914,28.483621147279962,48.28116187212305,35.7438393084472,33.65963276088482,42.76677471231184,37.62444058705756,38.55845110323567
26.516799441481858,27.401795817743995,28.59033341171907,48.62677069579672,35.63680441361619,33.55613979511985,43.05534609344878,37.70199505801276,38.646490882066765
26.397828676038586,27.262793786531564,28.689878517610705,48.95723082717026,35.52551107391518,33.44838750313752,43.330701453756696,37.77131424047924,38.725816861136444
26.27646056972873,27.121534280630666,28.78231410020299,49.27265117188841,35.41000667702253,33.3364261456189,43.592938251993274,37.832467573190925,38.79650369601126
26.15272644124231,26.978050542214202,28.86769864460239,49.573142506962185,35.290339165289936,33.220306500477406,43.84215557555431,37.88552552518469,38.858627103563755
26.026657925825774,26.83237609011991,28.94609146573163,49.85881744142901,35.16655702007426,33.100079846355214,44.078454105429,37.930559571507246,38.912263836140234
25.898286965276874,26.684544709334087,29.01755268823777,50.12979037686188,35.038709246025505,32.97579794610489,44.301936081025296,37.9676421688409,38.957491655659325
25.767645797916714,26.534590440472773,29.082143226357914,50.38617746774153,34.90684535533763,32.84751303026275,44.51270526487818,37.99684673105741,38.99438930765114
25.634766948543227,26.382547569264855,29.1399247637495,50.6280965817059,34.7710153519686,32.715277780520445,44.71086690725356,38.018247604709295,39.023036495246394
25.499683218370418,26.228450616041474,29.190959733292384,50.855667259690605,34.63126971583612,32.579145313201124,44.89652771066033,38.03192004446761,39.043513853124836
25.362427674957466,26.072334325235982,29.23531129686955,51.06901067597452,34.487659386995254,32.43916916274646,45.06979579428299,38.037940188515286,39.055902921432114
25.22303364213182,25.914233654898613,29.27304332513334,51.268249598143754,34.340235749804194,32.295403265220536,45.23078065834727,38.03638503390488,39.06028611967419
25.08153468991031,25.75418376623004,29.304220377263896,51.45350834698772,34.189050617084206,32.14790194183665,45.37959314843075,38.027332411889454,39.05674672059806
24.93796462442221,25.592220013137744,29.3289076807265,51.624912756340464,34.0341562142797,31.996719882512945,45.51634541973032,38.01086096323529,39.045368824067786
24.792357477838177,25.4283779318192,29.347171111034264,51.78259013288049,33.87560516362426,31.84191212946251,45.641150901298396,37.98705011352493,39.02623733094414
24.644747498308817,25.262693230375657,29.359077171522667,51.92666921590185,33.7134504683186,31.6835340608237,45.75412426025947,37.95598004845897,38.99943791697666
24.495169139916722,25.095201778460275,29.364692973142173,52.05728013706932,33.547745496725895,31.521641374336156,45.85538136601858,37.91773168916486,38.965057006716236
24.34365705264553,24.925939596964284,29.364086214275225,52.17455438017013,33.37854396659025,31.356290071067924,45.94503925447271,37.8723866675209,38.92318174745659
24.190246072369796,24.754942847744662,29.357325160583702,52.27862474087482,33.20589992928371,31.187536439198972,46.02321609223643,37.82002730150349,38.873899983212674
24.03497121086912,24.58224782339685,29.344478624892854,52.3696252865191,33.029867754087256,31.015437037866327,46.09003114089263,37.76073657056546,38.81730022874398
23.877867645870065,24.407890937075877,29.32561594711769,52.44769131591899,32.850502112511144,30.840048681075885,46.145604721279355,37.694598091053386,38.75347164363053
23.718970711119315,24.231908712369155,29.300806974237553,52.51295931923073,32.66785796265971,30.661428421685848,46.19005817782321,37.621696091671325,38.68250400640927
23.55831588649144,24.05433777322425,29.27012204032467,52.56556693786735,32.48199053364582,30.479633535466682,46.22351384292973,37.542115388998795,38.6044876887784
23.39593878813462,23.875214833934645,29.23363194663231,52.605652924483245,32.292955310059995,30.29472150524232,46.246095001440935,37.45594136307014,38.51951362987708
23.231875158657566,23.694576689186626,29.19140794174809,52.63335710303782,32.100808016499144,30.106750005117277,46.25792585517041,37.36325993302268,38.427673310647805
23.0661608573608,23.51246020417023,29.14352170181781,52.64882032894939,31.905604602159844,29.91577688479422,46.259131487525664,37.26415753282072,38.329058728288615
22.898831850515535,23.32890230475722,29.09004531084522,52.652184449350294,31.707401225500806,29.721860153986462,46.249837828227584,37.158721087062375,38.22376237080222
22.729924201693088,23.14393996774888,29.03105124107289,52.64359226345371,31.506254238979285,29.52505796692964,46.23017161813666,37.04703798687617,38.111877191648844
22.559474062147977,22.957610211196467,28.96661233344942,52.62318748304285,31.302220173865997,29.32542860699688,46.20026037419522,36.92919606591404,37.993496584509614
22.387517661257615,22.769950084796882,28.89680177818799,52.591114693092685,31.095355725143104,29.123030471421576,46.160232354495086,36.80528357644739,37.868714358167175
22.214091297021454,22.58099666036632,28.821693095421253,52.54751931253449,30.885717736489568,28.91792205613178,46.11021652347971,36.675389165572604,37.73762471151001
22.03923132662252,22.3907870223944,28.741360115957384,52.49254755517304,30.673363185358227,28.71016194070019,46.05034251728959,36.53960185153248,37.60032220866686
21.862974157054023,22.199358258681258,28.65587696214212,52.42634639076636,30.45834916814886,28.49980877341354,45.980740609259996,36.398011000159556,37.45690175427748
21.6853562358138,22.00674745106012,28.5653180288314,52.34906350627751,30.24073288548134,28.286921256465128,45.90154167557919,36.250706301447515,37.30745856890591
21.506414041669252,21.812991666207626,28.46975796447923,52.26084726730794,30.02057162757291,28.07155813127407,45.812877161115914,36.09777774625659,37.15208816460216
21.326184075495394,21.618127946544252,28.369271652345237,52.16184667972159,29.797922759723562,27.85377816393492,45.71487904542421,35.93931560315868,36.990886320618365
21.144702851188505,21.4221933012271,28.263934191826312,52.052211351468934,29.57284370791334,27.633640130801055,45.60767980893365,35.77541039542787,36.8239490592849
20.96200688665791,21.22522469723715,28.153820879916616,51.93209145461966,29.34539194451534,27.411202804205146,45.491412399332894,35.60615287818183,36.6513726220523
20.778132694898254,21.02725905056318,28.039007192800227,51.801637687612896,29.11562497412807,27.186524938319938,45.366210198154384,35.43163401567952,36.47325344570435
20.593116775144644,20.82833321748439,27.91956876758045,51.661001237733444,28.883600319530757,26.959665255162577,45.23220698756769,35.251944958780406,36.28968813874777
20.40699560411293,20.62848398595367,27.79558138414982,51.510333743822436,28.649375507765132,26.73068243074549,45.08953691738894,35.06717702257038,36.10077345798365
20.219805627327368,20.4277480670836,27.667120947204744,51.34978725923059,28.413008056346985,26.49963508137679,44.93833447231363,34.87742166415934,35.906606285265845
20.031583250537828,20.226162086736856,27.534263468408557,51.17951421502204,28.17455545961082,26.266581750113133,44.77873443937982,34.68277046065533,35.70728360445121
19.842364831228604,20.02376257722304,27.397085048706757,50.99966738343667,27.93407517519082,26.03158089336767,44.610871875668636,34.48331508731983,35.50290247854658
19.652186670220892,19.820585969103515,27.255661860798003,50.810399841618604,27.691624610641227,25.79469086767589,44.434882076248854,34.27914729590915,35.29356002705718
19.46108500337088,19.61666858310611,27.110070131764488,50.61186493561825,27.447261110199136,25.555969916621912,44.25090054237225,34.070358893206055,35.07935340354123
19.269095993365365,19.41204662215122,26.960386125865018,50.4042162446755,27.201041941692573,25.315476157927748,44.059062949925995,33.857041719746306,34.86037977337498
19.07625572161672,19.206756163490937,26.806686127494213,50.18760754579098,26.95302428359673,25.073267570707877,43.85950511814848,33.63928762874414,34.63673629173268
18.882600180258986,19.000833150962748,26.649046424311056,49.96219277859247,26.703265212240996,24.829401982891522,43.65236297861468,33.417188465220974,34.40852008178561
18.688165264246777,18.7943133873592,26.487543290539925,49.72812601050316,26.451821689169464,24.58393705881482,43.43777254449687,33.19083604534123,34.17582821312434
18.49298676355864,18.587232526914978,26.322252970447195,49.48556140221865,26.198750548657404,24.336930286984998,43.21586988010661,32.9603221359593,33.93875768040814
18.297100355506434,18.379626067912753,26.153251661996336,49.234653173498806,25.944108485386163,24.08843896801862,42.98679107072357,32.72573843438134,33.69740538224547
18.100541597152212,18.171529345409095,25.98061550068439,48.97555556928112,25.687952042278752,23.83852020275589,42.75067219271677,32.48717654834557,33.45186810030917
17.903345917834088,17.962977524081634,25.804420543562614,48.70842282612141,25.430337598498433,23.587230880552852,42.507649283963346,32.2447279762246,33.20224247868996
17.7055486118024,17.754005591198677,25.62474275344386,48.43340913896795,25.171321357612317,23.334627667753292,42.25785831457018,31.998484087453264,32.94862500349189
17.50718483096747,17.544648349712393,25.441657983299404,48.15066862827488,24.910959335922136,23.08076699634198,42.00143515790328,31.748536103185216,32.69111198267285
17.30828957776025,17.334940411476584,25.255241960847602,47.86035530746022,24.649307350964033,22.825705052780894,41.738515561929866,31.494975077181504,32.42979952613349
